8 0 0 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 8
8 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 0 0 0 8
8 9 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 0 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 8
8 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 4 4 4 4 4 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 8
8 0 0 9 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 8
8 0 0 0 8 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 2 2 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 9 0 0 8
8 2 0 0 8 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8
8 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 9 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8
8 2 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 8
8 0 0 2 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 0 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 3 3 3 3 0 3 3 3 0 3 3
8 0 0 0 1 0 0 0 0 0 0 14 4 4 0 0 1 0 0 0 0 0 0 0 2 0 1 14 0 2 14 0 0 0 4 0 4 0 0 0 2 0 0 0 0 4 1 0 0 2 0 2 0 0 0 1 0 4 0 0 14 0 0 1 0 0 4 4 0 0 0 0 0 0 0 0 2 0 0 14 0 2 2 14 0 4 0 14 1 0 0 1 0 14 14 0 0 0 0 0 0 2 4 0 0 0 0 1 0 0 0 0 0 0 0 14 1 0 0 0 0 14 0 0 2 0 0 0 0 0 0 4 0 0 1 0 0 0 0 4 0 14 0 0 2 0 0 0 0 0 2 14 0 2 0 0 1 1 14 0 0 1 0 0 14 1 0 0 0 0 0 0 0 4 0 0 1 1 0 4 0 2 0 0 0 14 0 2 0 0 0 2 14 0 0 0 0 0 0 0 4 0 0 0 1 0 0 2 0 0
8 2 0 0 1 0 0 2 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 4 2 0 4 0 0 0 0 4 0 0 0 0 14 2 0 2 0 0 2 1 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 14 4 0 14 0 0 0 4 0 14 0 0 0 14 14 4 0 4 0 0 0 4 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 4 14 14 0 0 0 0 0 0 0 0 0 0 14 2 0 0 0 14 2 0 4 0 0 0 0 0 14 0 0 1 0 2 0 0 0 0 14 0 0 0 0 0 0 0 14 14 0 0 2 2 0 1 14 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 14 1 0 4 0 1 0 0 0 0 2 0 0 1 14 0 0 0 2 1 0 4 2 2 1 1 0 0 0 0 14 0 4
8 15 15 15 1 0 0 14 0 4 0 0 0 1 0 0 0 0 14 0 1 0 0 4 4 0 14 14 0 4 0 0 0 0 4 0 1 1 0 2 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 4 0 0 0 14 0 0 0 0 1 14 1 0 1 0 0 0 0 0 4 0 0 1 0 0 1 0 0 0 14 0 1 1 0 0 14 14 0 2 0 0 0 0 0 0 0 10 1 4 0 0 14 1 0 0 1 0 0 0 2 2 0 14 1 0 0 0 0 0 10 0 2 0 0 1 0 0 0 0 0 0 0 2 0 0 2 4 0 0 0 0 0 0 14 0 4 0 0 0 0 0 0 0 4 4 4 0 0 1 0 0 0 0 0 0 0 0 4 0 0 2 2 0 0 0 2 4 0 0 0 0 0 4 0 4 0 0 0 0 1 1 0 1 0 1 14 14 0 0 2
8 0 0 0 1 14 14 0 0 2 0 0 0 0 1 0 0 0 0 1 0 2 2 2 0 14 14 14 14 1 14 0 4 2 2 0 14 0 0 0 0 1 1 1 4 4 0 4 0 1 0 0 1 0 0 0 0 0 0 0 2 14 0 4 4 0 0 2 1 2 0 0 10 0 0 0 0 14 2 0 4 0 0 0 14 0 0 2 4 2 2 1 0 0 0 0 14 0 14 0 0 0 0 2 2 14 14 0 2 0 1 0 0 14 0 1 0 0 0 0 2 0 2 4 0 4 0 0 2 0 0 14 0 0 4 0 0 0 0 0 2 0 0 2 0 0 0 0 2 4 0 4 0 0 1 2 0 0 0 14 0 0 0 0 0 14 0 0 0 1 2 0 0 0 0 0 1 4 0 4 0 0 0 0 0 0 14 1 0 0 0 0 0 0 0 2 0 0 0 4 2 0 0 0 0 0 0 0 0 14
8 0 0 2 0 0 0 0 0 14 2 2 0 0 14 0 0 0 14 1 0 0 0 2 0 0 0 0 0 2 0 14 1 0 0 0 0 0 0 14 0 1 4 1 0 2 0 14 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 4 0 2 0 0 1 0 1 0 0 0 0 4 0 0 0 14 2 2 4 1 0 0 0 1 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 0 1 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 14 1 4 2 0 0 0 4 2 0 0 0 0 0 0 0 0 1 0 0 1 0 14 2 0 0 14 0 1 0 0 0 1 0 0 0 14 0 0 2 0 0 2 0 0 0 0 2 1 0 0 2 0 0 14 0 0 0 2 0 4 4 0 0 0 4 4 0 0 1 0 14 0 0 1 4 0 4 14 0 0 1 0
8 0 4 0 4 14 0 0 1 0 4 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 14 0 0 0 0 0 14 0 0 0 0 0 2 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 14 0 14 2 14 0 0 0 0 2 1 0 0 0 2 0 14 2 1 0 14 2 0 0 0 0 14 0 0 1 0 2 0 14 0 0 0 0 14 0 0 0 0 0 4 1 0 0 2 0 0 0 0 0 2 2 0 0 0 0 2 14 0 0 0 4 2 0 1 2 0 4 1 1 0 1 0 14 0 0 0 0 14 0 0 0 0 0 0 1 0 14 0 0 14 0 0 0 0 4 0 14 14 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 0 0 0 2 4 1 0 0 0 0 0 4 0 0 0 0 0 0 2 2 0 0 0 0 0 0 4 4 0 0 0 14 0 0 0 4
8 2 0 0 0 14 0 0 0 4 1 0 0 0 4 0 2 0 4 0 4 0 0 0 0 0 0 0 0 4 0 1 0 14 0 0 0 0 4 0 0 0 0 1 1 0 0 14 2 0 0 0 1 14 14 2 0 0 0 0 1 1 0 2 0 1 0 0 0 0 1 4 4 0 14 0 0 0 2 0 0 2 0 14 14 0 0 0 4 14 1 2 0 0 0 0 0 14 0 0 0 4 1 0 1 0 2 0 0 0 0 0 2 0 0 0 2 0 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 4 0 0 0 4 2 4 0 14 4 14 0 0 0 14 4 2 1 0 0 0 4 4 0 0 1 0 0 4 0 0 0 4 0 0 0 0 0 0 0 14 0 0 0 0 0 1 0 1 4 0 4 0 1 0 0 0 4 0 2 0 0 0 0 0 14 1 1 0 1 0 4
8 0 0 14 1 1 0 1 0 4 4 14 2 4 1 4 14 2 4 0 0 14 0 0 0 14 0 4 2 14 0 0 2 2 0 0 0 14 14 2 0 0 1 14 0 0 0 0 1 14 0 14 0 1 0 0 0 0 0 4 2 0 0 0 0 1 1 0 0 0 14 2 4 0 0 0 0 0 0 0 1 4 4 0 0 0 0 0 0 0 14 1 0 14 0 0 2 0 0 0 0 2 14 1 0 2 0 0 1 14 14 1 0 2 0 0 0 4 0 1 0 0 4 0 14 0 4 1 0 4 0 0 14 4 0 4 0 14 0 2 14 0 1 0 0 0 0 0 0 0 0 1 2 4 2 0 0 0 14 0 14 0 2 2 0 1 0 0 4 0 2 1 0 0 0 14 14 4 0 0 4 0 0 0 0 2 0 0 0 0 4 14 0 2 14 0 0 0 1 2 4 4 0 1 0 0 0 0 0 0
8 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
